15	29	30	579.3776	2	0.000344	0.130703	0.01773	0.11	0.01	1.457854	-0.759765	-0.851812	-0.896954	-0.231086	-0.269347	0.104454 	0.000559 	0.025776 	0.039443 	0.006386 	0.005373 
16	28	32	317.7798	2	0	0.127152	0.014475	0.11	0.01	0.518902	-0.764826	-0.854686	-0.919611	-0.231086	-0.269347	0.057113 	0.000000 	0.025076 	0.032202 	0.006386 	0.005373 
17	20	34	62.720226	2	0.017597	0.096567	0.013795	0.09	0.009	-0.396583	-0.505858	-0.879438	-0.924343	-0.242311	-0.273654	0.010955 	0.028599 	0.019044 	0.030689 	0.005225 	0.004836 
18	34	27	368.5949	2	0.006596	0.121535	0.028381	0.086	0.01	0.701292	-0.667759	-0.859232	-0.822818	-0.244556	-0.269347	0.066309 	0.010720 	0.023968 	0.063138 	0.004993 	0.005373 
19	37	15	437.96774	2	0.003519	0.083884	0.014166	0.089	0.01	0.950292	-0.713032	-0.889702	-0.921763	-0.242872	-0.269347	0.078863 	0.005719 	0.016543 	0.031515 	0.005167 	0.005373 
20	39	27	295.5986	2	0.004947	0.135033	0.01773	0.1	0.01	0.439287	-0.692026	-0.848308	-0.896954	-0.236698	-0.269347	0.053099 	0.008040 	0.026630 	0.039443 	0.005806 	0.005373 
21	34	42	699.56445	2	0.011542	0.16738	0.028381	0.108	0.01	1.88924	-0.59496	-0.822131	-0.822818	-0.232208	-0.269347	0.126204 	0.018758 	0.033009 	0.063138 	0.006270 	0.005373 
22	43	15	1314.8329	1	0.00176	0.054121	0.013795	0.088	0.01	4.097621	-0.738929	-0.913788	-0.924343	-0.243433	-0.269347	0.237550 	0.002860 	0.010673 	0.030689 	0.005109 	0.005373 
23	20	46	1290.5255	1	0.006712	0.087461	0.021465	0.087	0.01	4.010375	-0.666046	-0.886807	-0.870955	-0.243995	-0.269347	0.233151 	0.010909 	0.017248 	0.047752 	0.005051 	0.005373 
24	47	24	417.63922	2	0.000027	0.128118	0.014166	0.11	0.01	0.877327	-0.764424	-0.853905	-0.921763	-0.231086	-0.269347	0.075184 	0.000044 	0.025266 	0.031515 	0.006386 	0.005373 
25	16	1	125.376724	2	0	0.017304	0.008652	0.09	0.01	-0.17169	-0.764826	-0.943583	-0.960143	-0.242311	-0.269347	0.022294 	0.000000 	0.003413 	0.019248 	0.005225 	0.005373 
26	51	47	639.2567	2	0.00055	0.091875	0.014166	0.1	0.01	1.672778	-0.756738	-0.883235	-0.921763	-0.236698	-0.269347	0.115291 	0.000894 	0.018119 	0.031515 	0.005806 	0.005373 
27	21	3	346.81998	2	0	0.077918	0.014166	0.074	0.01	0.623135	-0.764826	-0.89453	-0.921763	-0.251291	-0.269347	0.062368 	0.000000 	0.015366 	0.031515 	0.004296 	0.005373 
28	55	19	393.57123	2	0.000002	0.070044	0.008652	0.09	0.01	0.79094	-0.764803	-0.900902	-0.960143	-0.242311	-0.269347	0.070829 	0.000003 	0.013813 	0.019248 	0.005225 	0.005373 
29	14	55	53.328228	2	0	0.072978	0.008652	0.09	0.01	-0.430294	-0.764826	-0.898528	-0.960143	-0.242311	-0.269347	0.009255 	0.000000 	0.014392 	0.019248 	0.005225 	0.005373 
30	6	11	191.58023	2	0	0.072	0.008652	0.09	0.01	0.065934	-0.764826	-0.899319	-0.960143	-0.242311	-0.269347	0.034275 	0.000000 	0.014199 	0.019248 	0.005225 	0.005373 
31	10	14	171.308	2	0	0.075176	0.008732	0.088	0.01	-0.006829	-0.764826	-0.896749	-0.959584	-0.243433	-0.269347	0.030606 	0.000000 	0.014825 	0.019426 	0.005109 	0.005373 
32	11	47	303.06555	2	0.000458	0.070034	0.013795	0.09	0.01	0.466088	-0.758086	-0.900911	-0.924343	-0.242311	-0.269347	0.054450 	0.000744 	0.013811 	0.030689 	0.005225 	0.005373 
33	2	51	299.27298	2	0.001459	0.074779	0.014166	0.09	0.01	0.452475	-0.743356	-0.89707	-0.921763	-0.242311	-0.269347	0.053764 	0.002371 	0.014747 	0.031515 	0.005225 	0.005373 
34	24	68	2451.671	1	0.000822	0.063226	0.014166	0.066	0.01	8.17807	-0.752729	-0.90642	-0.921763	-0.255781	-0.269347	0.443283 	0.001336 	0.012469 	0.031515 	0.003832 	0.005373 
35	69	70	135.9751	14	0.047393	0.981313	0.081776	0.12	0.01	-0.133649	-0.067341	-0.163437	-0.451151	-0.225473	-0.269347	0.024212 	0.077025 	0.193525 	0.181924 	0.006967 	0.005373 
36	71	72	90.15943	12	0.011644	0.715476	0.081776	0.109	0.01	-0.298095	-0.593463	-0.378572	-0.451151	-0.231647	-0.269347	0.015920 	0.018924 	0.141099 	0.181924 	0.006328 	0.005373 
37	73	74	734.3017	14	0.050657	0.845237	0.081776	0.128	0.01	2.013922	-0.019308	-0.273559	-0.451151	-0.220983	-0.269347	0.132491 	0.082329 	0.166690 	0.181924 	0.007431 	0.005373 
38	75	76	286.937	14	0.020762	0.770081	0.136097	0.121	0.011	0.408198	-0.459267	-0.334381	-0.07304	-0.224912	-0.265039	0.051531 	0.033743 	0.151868 	0.302770 	0.007025 	0.005911 
39	77	78	211.3496	12	0.0183	0.684001	0.121689	0.11	0.01	0.136892	-0.4955	-0.404043	-0.173333	-0.231086	-0.269347	0.037852 	0.029742 	0.134892 	0.270717 	0.006386 	0.005373 
40	79	80	28.148691	14	0.089602	0.160695	0.014475	0.12	0.01	-0.52067	0.553845	-0.827541	-0.919611	-0.225473	-0.269347	0.004698 	0.145624 	0.031691 	0.032202 	0.006967 	0.005373 
41	81	82	28.287045	12	0.005862	0.264527	0.028381	0.11	0.01	-0.520174	-0.67856	-0.743513	-0.822818	-0.231086	-0.269347	0.004723 	0.009527 	0.052167 	0.063138 	0.006386 	0.005373 
42	83	84	80.19053	14	0.102948	0.245246	0.020437	0.111	0.01	-0.333877	0.750267	-0.759116	-0.878111	-0.230525	-0.269347	0.014116 	0.167314 	0.048365 	0.045465 	0.006444 	0.005373 
43	85	86	67.97569	14	0.129032	0.173702	0.014475	0.108	0.009	-0.37772	1.134149	-0.817015	-0.919611	-0.232208	-0.273654	0.011906 	0.209707 	0.034256 	0.032202 	0.006270 	0.004836 
44	87	88	79.04169	12	0.001024	0.143739	0.013795	0.117	0.009	-0.338	-0.749753	-0.841263	-0.924343	-0.227157	-0.273654	0.013908 	0.001664 	0.028347 	0.030689 	0.006792 	0.004836 
45	89	90	46.36846	12	0.103418	0.178756	0.01773	0.11	0.01	-0.455274	0.757188	-0.812924	-0.896954	-0.231086	-0.269347	0.007996 	0.168078 	0.035253 	0.039443 	0.006386 	0.005373 
46	91	92	45.25586	12	0.014819	0.175501	0.01773	0.11	0.01	-0.459268	-0.546738	-0.815559	-0.896954	-0.231086	-0.269347	0.007794 	0.024084 	0.034611 	0.039443 	0.006386 	0.005373 
47	93	94	30.993614	14	0.059685	0.212761	0.01773	0.12	0.01	-0.510459	0.113566	-0.785405	-0.896954	-0.225473	-0.269347	0.005213 	0.097002 	0.041959 	0.039443 	0.006967 	0.005373 
48	95	96	144.01675	12	0.005329	0.540238	0.056598	0.13	0.01	-0.104786	-0.686403	-0.520387	-0.62641	-0.219861	-0.269347	0.025667 	0.008661 	0.106541 	0.125912 	0.007547 	0.005373 
49	97	98	223.2357	14	0.062028	0.186174	0.020437	0.13	0.01	0.179555	0.148039	-0.806922	-0.878111	-0.219861	-0.269347	0.040003 	0.100810 	0.036715 	0.045465 	0.007547 	0.005373 
50	99	100	204.70816	12	0.024696	0.209474	0.020437	0.12	0.01	0.113054	-0.401377	-0.788066	-0.878111	-0.225473	-0.269347	0.036650 	0.040137 	0.041310 	0.045465 	0.006967 	0.005373 
51	101	102	69.30693	12	0.024696	0.245246	0.020437	0.12	0.01	-0.372941	-0.401377	-0.759116	-0.878111	-0.225473	-0.269347	0.012147 	0.040137 	0.048365 	0.045465 	0.006967 	0.005373 
52	103	104	303.9695	14	0.003856	0.269077	0.028381	0.12	0.01	0.469332	-0.708083	-0.739831	-0.822818	-0.225473	-0.269347	0.054614 	0.006267 	0.053065 	0.063138 	0.006967 	0.005373 
53	105	106	80.60501	12	0.047581	0.845237	0.081776	0.13	0.01	-0.332389	-0.064578	-0.273559	-0.451151	-0.219861	-0.269347	0.014191 	0.077330 	0.166690 	0.181924 	0.007547 	0.005373 
54	107	108	19.287888	12	0.043921	0.882115	0.081776	0.12	0.01	-0.552474	-0.118443	-0.243715	-0.451151	-0.225473	-0.269347	0.003095 	0.071382 	0.173962 	0.181924 	0.006967 	0.005373 
55	109	110	69.16582	12	0.051241	0.782546	0.081776	0.14	0.01	-0.373448	-0.010713	-0.324294	-0.451151	-0.214248	-0.269347	0.012121 	0.083278 	0.154326 	0.181924 	0.008128 	0.005373 
56	111	112	81.318855	12	0.094525	0.563415	0.061937	0.11	0.01	-0.329827	0.626302	-0.501631	-0.589248	-0.231086	-0.269347	0.014321 	0.153625 	0.111111 	0.137789 	0.006386 	0.005373 
57	113	114	72.017746	12	0.041557	0.677745	0.061937	0.12	0.01	-0.363211	-0.153236	-0.409106	-0.589248	-0.225473	-0.269347	0.012637 	0.067540 	0.133658 	0.137789 	0.006967 	0.005373 
58	115	116	167.43596	12	0.003274	0.386358	0.058564	0.073	0.01	-0.020727	-0.716643	-0.644918	-0.612726	-0.251852	-0.269347	0.029905 	0.005321 	0.076194 	0.130285 	0.004238 	0.005373 
59	117	118	91.56456	14	0.057755	1.10505	0.148726	0.12	0.01	-0.293052	0.085164	-0.0633	0.014865	-0.225473	-0.269347	0.016175 	0.093865 	0.217927 	0.330865 	0.006967 	0.005373 
60	119	120	38.98979	12	0.206537	0.185266	0.01773	0.11	0.01	-0.481759	2.274788	-0.807656	-0.896954	-0.231086	-0.269347	0.006660 	0.335670 	0.036536 	0.039443 	0.006386 	0.005373 
61	121	122	150.13692	12	0	1.708937	0.148726	0.12	0.01	-0.082818	-0.764826	0.425409	0.014865	-0.225473	-0.269347	0.026775 	0.000000 	0.337020 	0.330865 	0.006967 	0.005373 
62	123	124	64.71559	12	0.03957	0.215436	0.020437	0.12	0.01	-0.389421	-0.18247	-0.783241	-0.878111	-0.225473	-0.269347	0.011316 	0.064310 	0.042486 	0.045465 	0.006967 	0.005373 
63	125	126	64.79213	14	0.039633	0.174196	0.013795	0.117	0.009	-0.389146	-0.18154	-0.816615	-0.924343	-0.227157	-0.273654	0.011330 	0.064413 	0.034353 	0.030689 	0.006792 	0.004836 
64	127	128	472.7861	14	0.000611	0.010797	0.003948	0.096	0.008	1.075265	-0.755829	-0.94885	-0.992885	-0.238943	-0.277962	0.085164 	0.000993 	0.002129 	0.008783 	0.005573 	0.004299 
65	129	109	151.01903	12	0.02196	0.873694	0.136097	0.1	0.01	-0.079652	-0.441634	-0.25053	-0.07304	-0.236698	-0.269347	0.026934 	0.035690 	0.172302 	0.302770 	0.005806 	0.005373 
66	114	105	166.54742	12	0.031561	0.466165	0.057712	0.09	0.01	-0.023916	-0.300335	-0.580332	-0.61865	-0.242311	-0.269347	0.029744 	0.051294 	0.091933 	0.128390 	0.005225 	0.005373 
67	102	134	159.94052	12	0.034472	0.460753	0.057712	0.11	0.01	-0.04763	-0.257497	-0.584712	-0.61865	-0.231086	-0.269347	0.028549 	0.056025 	0.090865 	0.128390 	0.006386 	0.005373 
68	135	136	197.36673	14	0.029328	0	0	0	0	0.086703	-0.33321	-0.957587	-1.020368	-0.292824	-0.312423	0.035322 	0.047665 	0.000000 	0.000000 	0.000000 	0.000000 
69	137	138	391.16953	14	0.023445	3.538414	0.283494	3.502	0.291	0.782319	-0.419784	1.905956	0.952941	1.672698	0.941096	0.070394 	0.038104 	0.697812 	0.630679 	0.203309 	0.156368 
70	139	140	42.978855	12	0.225313	0.173702	0.014475	0.12	0.01	-0.467441	2.551117	-0.817015	-0.919611	-0.225473	-0.269347	0.007382 	0.366186 	0.034256 	0.032202 	0.006967 	0.005373 
71	141	142	68.92719	12	0.002235	0.207707	0.01773	0.13	0.01	-0.374304	-0.731928	-0.789496	-0.896954	-0.219861	-0.269347	0.012078 	0.003632 	0.040962 	0.039443 	0.007547 	0.005373 
72	143	144	194.84395	14	0.02023	0.284964	0.028381	0.116	0.01	0.077648	-0.467106	-0.726973	-0.822818	-0.227718	-0.269347	0.034865 	0.032878 	0.056198 	0.063138 	0.006734 	0.005373 
73	145	146	112.02313	14	0.000174	0.636336	0.058564	0.12	0.01	-0.21962	-0.762258	-0.442618	-0.612726	-0.225473	-0.269347	0.019877 	0.000283 	0.125492 	0.130285 	0.006967 	0.005373 
74	147	148	94.80908	12	0.017597	0.204371	0.020437	0.095	0.01	-0.281407	-0.505858	-0.792195	-0.878111	-0.239505	-0.269347	0.016762 	0.028599 	0.040304 	0.045465 	0.005515 	0.005373 
75	149	150	292.64435	14	0.104823	1.191442	0.148726	0.12	0.01	0.428683	0.777857	0.006615	0.014865	-0.225473	-0.269347	0.052564 	0.170362 	0.234965 	0.330865 	0.006967 	0.005373 
76	151	152	180.71944	14	0.018783	1.302805	0.148726	0.11	0.01	0.026951	-0.4884	0.096738	0.014865	-0.231086	-0.269347	0.032309 	0.030527 	0.256927 	0.330865 	0.006386 	0.005373 
77	153	154	76.0357	14	0.094255	0.586055	0.048838	1.44	0.34	-0.34879	0.622332	-0.483308	-0.680422	0.515386	1.15217	0.013364 	0.153186 	0.115576 	0.108648 	0.083599 	0.182697 
78	155	156	92.59631	12	0.019455	0.207765	0.028381	0.12	0.01	-0.289349	-0.478506	-0.789448	-0.822818	-0.225473	-0.269347	0.016361 	0.031619 	0.040973 	0.063138 	0.006967 	0.005373 
79	157	158	366.56882	12	0.049888	1.013584	0.121689	0.12	0.01	0.69402	-0.030619	-0.137321	-0.173333	-0.225473	-0.269347	0.065942 	0.081080 	0.199889 	0.270717 	0.006967 	0.005373 
80	159	160	223.74623	14	0.040128	0.737406	0.081776	0.09	0.01	0.181387	-0.174261	-0.360824	-0.451151	-0.242311	-0.269347	0.040096 	0.065217 	0.145424 	0.181924 	0.005225 	0.005373 
81	161	162	92.13148	12	0.06587	0.722217	0.081776	0.11	0.01	-0.291017	0.204591	-0.373116	-0.451151	-0.231086	-0.269347	0.016277 	0.107054 	0.142429 	0.181924 	0.006386 	0.005373 
82	163	164	478.21884	12	0.019001	2.84134	0.449506	0.08	0.011	1.094765	-0.485185	1.341833	2.1085	-0.247923	-0.265039	0.086148 	0.030881 	0.560342 	1.000000 	0.004644 	0.005911 
83	165	166	228.16136	12	0.136645	0.195546	0.020437	0.11	0.01	0.197234	1.246186	-0.799336	-0.878111	-0.231086	-0.269347	0.040895 	0.222080 	0.038564 	0.045465 	0.006386 	0.005373 
84	167	168	30.971222	12	0.054712	0.178756	0.01773	0.11	0.01	-0.51054	0.040366	-0.812924	-0.896954	-0.231086	-0.269347	0.005209 	0.088920 	0.035253 	0.039443 	0.006386 	0.005373 
85	169	170	31.807817	12	0.025733	1.483911	0.148726	0.12	0.01	-0.507537	-0.386119	0.243302	0.014865	-0.225473	-0.269347	0.005361 	0.041822 	0.292643 	0.330865 	0.006967 	0.005373 
86	171	172	45.440235	12	0	0.952679	0.136097	0.07	0.01	-0.458606	-0.764826	-0.18661	-0.07304	-0.253536	-0.269347	0.007828 	0.000000 	0.187878 	0.302770 	0.004064 	0.005373 
87	173	174	145.04985	12	0.00722	0.986738	0.148726	0.07	0.01	-0.101077	-0.65857	-0.159047	0.014865	-0.253536	-0.269347	0.025854 	0.011734 	0.194595 	0.330865 	0.004064 	0.005373 
88	175	176	181.13972	14	0.021477	1.150246	0.148726	0.09	0.01	0.02846	-0.448747	-0.026724	0.014865	-0.242311	-0.269347	0.032385 	0.034905 	0.226840 	0.330865 	0.005225 	0.005373 
89	177	178	101.911964	12	0	1.360979	0.148726	0.07	0.01	-0.255912	-0.764826	0.143817	0.014865	-0.253536	-0.269347	0.018047 	0.000000 	0.268399 	0.330865 	0.004064 	0.005373 
90	179	180	85.74328	12	0.150209	0.355122	0.056598	0.11	0.01	-0.313946	1.445803	-0.670196	-0.62641	-0.231086	-0.269347	0.015121 	0.244124 	0.070034 	0.125912 	0.006386 	0.005373 
91	181	182	65.120544	14	0.053218	0.774325	0.081776	0.123	0.01	-0.387967	0.018391	-0.330946	-0.451151	-0.223789	-0.269347	0.011389 	0.086492 	0.152705 	0.181924 	0.007141 	0.005373 
92	183	184	205.81674	14	0.043769	0.778939	0.121689	0.103	0.01	0.117033	-0.120675	-0.327213	-0.173333	-0.235015	-0.269347	0.036851 	0.071135 	0.153615 	0.270717 	0.005980 	0.005373 
93	185	186	99.10138	12	0.048855	1.04463	0.136097	0.11	0.01	-0.266	-0.045821	-0.112196	-0.07304	-0.231086	-0.269347	0.017539 	0.079401 	0.206012 	0.302770 	0.006386 	0.005373 
94	127	188	198.14624	12	0.002152	0.0058	0.0029	0.08	0.008	0.089501	-0.73315	-0.952893	-1.000182	-0.247923	-0.277962	0.035463 	0.003497 	0.001144 	0.006452 	0.004644 	0.004299 
95	189	190	200.2766	14	0.006395	0.316729	0.04824	0.12	0.01	0.097148	-0.670718	-0.701267	-0.684587	-0.225473	-0.269347	0.035848 	0.010393 	0.062462 	0.107318 	0.006967 	0.005373 
96	191	39	197.13202	14	0	0.116829	0.01773	0.09	0.01	0.085861	-0.764826	-0.86304	-0.896954	-0.242311	-0.269347	0.035279 	0.000000 	0.023040 	0.039443 	0.005225 	0.005373 
97	76	194	95.01465	14	0.058048	0.669579	0.121689	0.096	0.011	-0.280669	0.089468	-0.415715	-0.173333	-0.238943	-0.265039	0.016799 	0.094341 	0.132048 	0.270717 	0.005573 	0.005911 
98	195	196	249.09346	14	0.082027	0.869867	0.121689	0.11	0.01	0.272366	0.442368	-0.253627	-0.173333	-0.231086	-0.269347	0.044683 	0.133313 	0.171547 	0.270717 	0.006386 	0.005373 
99	197	198	148.95337	14	0.193969	5.023739	0.449506	0.197	0.023	-0.087067	2.089825	3.107989	2.1085	-0.182256	-0.213348	0.026560 	0.315245 	0.990734 	1.000000 	0.011437 	0.012359 
100	199	200	75.686615	14	0.077419	0.882115	0.081776	0.12	0.01	-0.350043	0.374554	-0.243715	-0.451151	-0.225473	-0.269347	0.013301 	0.125824 	0.173962 	0.181924 	0.006967 	0.005373 
101	201	202	165.06726	12	0.368189	0.719229	0.057712	0.14	0.01	-0.029229	4.653822	-0.375534	-0.61865	-0.214248	-0.269347	0.029477 	0.598392 	0.141839 	0.128390 	0.008128 	0.005373 
102	203	204	167.78555	14	0.03275	1.069729	0.121689	0.12	0.01	-0.019472	-0.282846	-0.091884	-0.173333	-0.225473	-0.269347	0.029968 	0.053226 	0.210962 	0.270717 	0.006967 	0.005373 
103	205	206	107.07147	12	0.097961	0.717808	0.081776	0.12	0.01	-0.237393	0.676863	-0.376684	-0.451151	-0.225473	-0.269347	0.018981 	0.159209 	0.141559 	0.181924 	0.006967 	0.005373 
104	207	208	104.47224	14	0.059711	0.64007	0.061937	0.117	0.009	-0.246723	0.113948	-0.439595	-0.589248	-0.227157	-0.273654	0.018511 	0.097044 	0.126228 	0.137789 	0.006792 	0.004836 
105	209	210	37.529537	12	0.192782	0.866599	0.081776	0.1	0.01	-0.487	2.072348	-0.256272	-0.451151	-0.236698	-0.269347	0.006396 	0.313315 	0.170902 	0.181924 	0.005806 	0.005373 
106	211	70	75.32818	12	0.039494	0.619749	0.081776	0.1	0.01	-0.351329	-0.183588	-0.456041	-0.451151	-0.236698	-0.269347	0.013236 	0.064187 	0.122221 	0.181924 	0.005806 	0.005373 
107	213	214	52.991676	14	0.060219	0.750746	0.081776	0.12	0.01	-0.431502	0.121424	-0.350028	-0.451151	-0.225473	-0.269347	0.009194 	0.097870 	0.148055 	0.181924 	0.006967 	0.005373 
108	215	216	71.42739	12	0	0.805175	0.061937	0.124	0.01	-0.36533	-0.764826	-0.305981	-0.589248	-0.223228	-0.269347	0.012531 	0.000000 	0.158789 	0.137789 	0.007199 	0.005373 
109	217	218	99.81372	14	0.066425	0.687288	0.061937	0.126	0.01	-0.263443	0.212746	-0.401384	-0.589248	-0.222106	-0.269347	0.017668 	0.107956 	0.135540 	0.137789 	0.007315 	0.005373 
110	219	220	113.458916	14	0.016303	0.710683	0.081776	0.108	0.009	-0.214467	-0.524898	-0.38245	-0.451151	-0.232208	-0.273654	0.020137 	0.026496 	0.140154 	0.181924 	0.006270 	0.004836 
111	221	222	82.18166	12	0	0.901955	0.081776	0.112	0.01	-0.32673	-0.764826	-0.227659	-0.451151	-0.229963	-0.269347	0.014477 	0.000000 	0.177875 	0.181924 	0.006502 	0.005373 
112	140	141	74.99086	12	0.168985	0.130276	0.014475	0.09	0.01	-0.35254	1.722131	-0.852158	-0.919611	-0.242311	-0.269347	0.013175 	0.274640 	0.025692 	0.032202 	0.005225 	0.005373 
113	29	32	302.99802	14	0	0.138747	0.01773	0.09	0.01	0.465845	-0.764826	-0.845303	-0.896954	-0.242311	-0.269347	0.054438 	0.000000 	0.027362 	0.039443 	0.005225 	0.005373 
114	32	228	181.83672	14	0	0.104677	0.01773	0.1	0.01	0.030962	-0.764826	-0.872875	-0.896954	-0.236698	-0.269347	0.032511 	0.000000 	0.020643 	0.039443 	0.005806 	0.005373 
115	229	230	199.32481	12	0.022602	1.126826	0.136097	0.105	0.01	0.093731	-0.432192	-0.045678	-0.07304	-0.233892	-0.269347	0.035676 	0.036733 	0.222222 	0.302770 	0.006096 	0.005373 
116	231	232	196.76443	14	0.039973	1.321168	0.136097	0.14	0.01	0.084541	-0.176549	0.111599	-0.07304	-0.214248	-0.269347	0.035213 	0.064965 	0.260548 	0.302770 	0.008128 	0.005373 
117	233	234	357.15033	14	0	1.216459	0.148726	0.109	0.01	0.660214	-0.764826	0.02686	0.014865	-0.231647	-0.269347	0.064238 	0.000000 	0.239898 	0.330865 	0.006328 	0.005373 
118	235	236	156.35585	14	0.02147	0.843957	0.081776	0.13	0.01	-0.060497	-0.448857	-0.274596	-0.451151	-0.219861	-0.269347	0.027900 	0.034894 	0.166437 	0.181924 	0.007547 	0.005373 
119	237	238	296.66873	12	0.066341	0.760582	0.081776	0.123	0.01	0.443128	0.21151	-0.342069	-0.451151	-0.223789	-0.269347	0.053292 	0.107819 	0.149995 	0.181924 	0.007141 	0.005373 
120	239	240	45.27685	12	0.020668	0.202996	0.01773	0.12	0.01	-0.459192	-0.460661	-0.793308	-0.896954	-0.225473	-0.269347	0.007798 	0.033590 	0.040033 	0.039443 	0.006967 	0.005373 
121	241	242	347.92612	12	0.02549	1.211985	0.148726	0.139	0.019	0.627106	-0.389683	0.02324	0.014865	-0.214809	-0.230578	0.062568 	0.041427 	0.239016 	0.330865 	0.008070 	0.010210 
122	229	153	152.51694	14	0.00565	0.908266	0.136097	0.09	0.01	-0.074276	-0.681667	-0.222552	-0.07304	-0.242311	-0.269347	0.027205 	0.009183 	0.179120 	0.302770 	0.005225 	0.005373 
123	245	246	71.45924	12	0.008258	1.102215	0.148726	0.108	0.01	-0.365216	-0.643299	-0.065595	0.014865	-0.232208	-0.269347	0.012536 	0.013421 	0.217368 	0.330865 	0.006270 	0.005373 
124	185	231	134.89961	14	0.039973	0.492789	0.057712	0.09	0.01	-0.13751	-0.176549	-0.558787	-0.61865	-0.242311	-0.269347	0.024017 	0.064965 	0.097183 	0.128390 	0.005225 	0.005373 
125	249	236	77.10513	14	0.009141	0.598245	0.061937	0.1	0.01	-0.344951	-0.630297	-0.473444	-0.589248	-0.236698	-0.269347	0.013558 	0.014856 	0.117980 	0.137789 	0.005806 	0.005373 
126	251	252	90.93255	14	0.014656	0.838212	0.081776	0.115	0.01	-0.295321	-0.549129	-0.279245	-0.451151	-0.228279	-0.269347	0.016060 	0.023819 	0.165304 	0.181924 	0.006676 	0.005373 
127	253	238	23.288609	14	0.076895	0.610917	0.061937	0.092	0.01	-0.538115	0.36684	-0.463188	-0.589248	-0.241188	-0.269347	0.003819 	0.124972 	0.120479 	0.137789 	0.005341 	0.005373 
128	255	237	10.456061	12	0.028402	0.559375	0.057712	0.09	0.009	-0.584175	-0.346833	-0.5049	-0.61865	-0.242311	-0.273654	0.001497 	0.046160 	0.110315 	0.128390 	0.005225 	0.004836 
129	119	139	102.112045	12	0.168985	0.136786	0.01773	0.09	0.01	-0.255194	1.722131	-0.84689	-0.896954	-0.242311	-0.269347	0.018084 	0.274640 	0.026976 	0.039443 	0.005225 	0.005373 
130	120	239	66.96012	12	0.168985	0.130276	0.014475	0.09	0.01	-0.381365	1.722131	-0.852158	-0.919611	-0.242311	-0.269347	0.011722 	0.274640 	0.025692 	0.032202 	0.005225 	0.005373 
131	171	169	150.17241	12	0	0.107012	0.107012	0.02	0.01	-0.082691	-0.764826	-0.870985	-0.275492	-0.281599	-0.269347	0.026781 	0.000000 	0.021104 	0.238066 	0.001161 	0.005373 
