183	205372.78984500000	2682849.72363000000
184	205373.56679300000	2680865.81042000000
185	205373.64809100000	2682096.31147000000
186	205376.10240300000	2681230.94010000000
187	205376.95373100000	2679773.28417000000
188	205377.82163700000	2682705.08860000000
189	205380.40403600000	2681434.93801000000
190	205380.42805500000	2679763.42748000000
191	205384.33906000000	2681771.93883000000
192	205389.21504300000	2680857.83589000000
193	205392.79710300000	2681341.02718000000
194	205393.24038100000	2681798.95964000000
195	205395.20145000000	2682376.17046000000
196	205400.62120800000	2681394.07249000000
197	205404.04853900000	2682189.12576000000
198	205405.00787100000	2681403.92998000000
199	205405.43145900000	2679002.13755000000
200	205405.80332600000	2680694.15425000000
201	205411.06255400000	2682834.44333000000
202	205414.44063000000	2681429.06776000000
203	205421.96155600000	2681876.15566000000
204	205430.19737900000	2681538.25685000000
205	205430.68234700000	2678200.96277000000
206	205433.84261200000	2681913.25205000000
207	205436.54185500000	2682823.47793000000
208	205437.75332400000	2682272.95906000000
209	205449.67207500000	2681963.30746000000
210	205449.74176800000	2681669.27535000000
211	205456.64739200000	2682813.83956000000
212	205465.25482000000	2681739.50958000000
213	205466.75603600000	2682485.09446000000
214	205467.83712800000	2679152.42400000000
215	205467.94873100000	2683066.46092000000
216	205470.98403100000	2682263.98830000000
217	205473.19259500000	2681749.82887000000
218	205479.33655000000	2682062.09234000000
219	205485.17904300000	2678154.45448000000
220	205494.84739900000	2682794.57306000000
221	205502.80370400000	2681323.41335000000
222	205503.48467800000	2680118.81258000000
223	205507.09721200000	2681211.56202000000
224	205507.15763300000	2682155.45547000000
225	205508.11799300000	2681735.54079000000
226	205509.28102600000	2679912.59783000000
227	205510.29911300000	2681385.87791000000
228	205512.45873800000	2677978.79596000000
229	205514.38846900000	2683249.62973000000
230	205515.49060900000	2681412.45023000000
231	205517.19557200000	2680163.89408000000
232	205520.39948000000	2680540.53705000000
233	205521.12232700000	2681822.55027000000
234	205531.21049500000	2681523.53463000000
235	205532.61848200000	2682239.07066000000
236	205542.57045500000	2680238.09060000000
237	205542.94422400000	2678223.66860000000
238	205546.26442900000	2683238.11750000000
239	205547.65241600000	2680154.92325000000
240	205551.81366400000	2681652.65986000000
241	205553.74171800000	2679818.24553000000
242	205554.66962000000	2678590.69496000000
243	205556.21469800000	2680717.95398000000
244	205556.98835200000	2683410.66182000000
245	205557.80994200000	2681930.63554000000
246	205560.03164800000	2683044.75223000000
247	205564.60911600000	2681710.68871000000
248	205565.72479300000	2683451.74771000000
249	205565.97099500000	2680946.09538000000
250	205573.73014500000	2683393.42060000000
251	205574.90816000000	2679773.72145000000
252	205574.94565600000	2683080.74398000000
253	205576.27037100000	2678070.94559000000
254	205577.16597900000	2681802.72574000000
255	205578.78005500000	2678374.17880000000
256	205581.69759400000	2683413.33843000000
257	205581.74242000000	2678274.72237000000
258	205583.92685800000	2677818.76329000000
259	205584.18822200000	2682997.01890000000
260	205587.51119400000	2682027.76569000000
261	205589.69962100000	2678588.81084000000
262	205591.87325900000	2679757.77421000000
263	205591.95103500000	2679962.55509000000
264	205601.27216000000	2682435.75375000000
265	205601.97062400000	2681241.90247000000
266	205605.91996000000	2681694.08345000000
267	205610.03755700000	2679113.88093000000
268	205612.77446500000	2681305.80157000000
269	205613.90064800000	2682715.94143000000
270	205617.29238300000	2679039.90248000000
271	205618.25569600000	2682120.78990000000
272	205621.56355900000	2678341.84449000000
273	205621.82327000000	2679826.22019000000
274	205622.60861600000	2681340.68728000000
275	205626.58553000000	2682646.06141000000
276	205629.37064900000	2682941.75978000000
277	205630.12252900000	2679818.13598000000
278	205630.54228400000	2681393.96196000000
279	205634.96260700000	2677871.92219000000
280	205640.35792700000	2681786.88844000000
281	205641.17876400000	2678137.94790000000
282	205641.76367700000	2682979.85456000000
283	205642.92007800000	2679805.61697000000
284	205643.89778600000	2682203.84602000000
285	205645.99685200000	2682485.91877000000
286	205647.21343100000	2681514.00687000000
287	205647.23446000000	2678419.92015000000
288	205648.41970700000	2681302.03450000000
289	205650.42991400000	2680190.02841000000
290	205650.67632100000	2682701.54889000000
291	205651.54901300000	2679991.12170000000
292	205659.38739100000	2681321.42079000000
293	205664.42708800000	2682915.06764000000
294	205668.02614800000	2678483.04464000000
295	205668.23443300000	2681387.98112000000
296	205669.08846600000	2680909.44615000000
297	205670.67228400000	2682736.20527000000
298	205671.50810700000	2681116.53512000000
299	205672.71049200000	2679221.09017000000
300	205673.88046700000	2681895.96899000000
301	205674.43742300000	2682628.89809000000
302	205674.85704500000	2678504.23905000000
303	205676.21122500000	2677979.24450000000
304	205684.02164200000	2678185.12487000000
305	205689.85614200000	2678551.04328000000
306	205691.98757600000	2679818.13599000000
307	205695.74917600000	2682681.61478000000
308	205697.00658100000	2682787.59595000000
309	205700.00833400000	2680013.15931000000
310	205700.60388100000	2681993.09911000000
311	205701.16592100000	2682798.66990000000
312	205704.16568200000	2677810.01529000000
313	205704.66125300000	2677952.22526000000
314	205705.55254900000	2682958.58420000000
315	205712.20017600000	2682716.27116000000
316	205712.41429500000	2678072.27475000000
317	205713.38764800000	2679009.22653000000
318	205716.13738600000	2682399.47957000000
319	205716.24224600000	2680216.38594000000
320	205719.90666800000	2681881.36144000000
321	205728.79790100000	2681201.04106000000
322	205729.11065300000	2679082.31721000000
323	205731.79793400000	2678561.35378000000
324	205732.31608500000	2682086.34653000000
325	205733.55463400000	2679263.39533000000
326	205736.05907200000	2680152.15657000000
327	205739.92735700000	2681288.42325000000
328	205740.59790500000	2681978.37176000000
329	205745.05105300000	2682427.44448000000
330	205748.14057400000	2678159.43212000000
331	205749.17308900000	2679827.22063000000
332	205749.67009600000	2682703.76575000000
333	205750.00386500000	2682906.64982000000
334	205751.59029800000	2681375.35696000000
335	205755.24598000000	2683282.97667000000
336	205755.94935800000	2678200.41808000000
337	205759.64684700000	2681408.25314000000
338	205760.07573400000	2682167.42029000000
339	205764.44277600000	2682933.01328000000
340	205768.74793700000	2678280.48744000000
341	205770.08921900000	2681507.47210000000
342	205770.90260800000	2680038.52976000000
343	205772.15769500000	2681195.49950000000
344	205774.57950000000	2678016.45640000000
345	205777.49672000000	2678337.20076000000
346	205782.31810800000	2682978.08521000000
347	205785.09209100000	2682675.40970000000
348	205789.35394800000	2677870.26027000000
349	205789.84557300000	2681619.55280000000
350	205791.50756000000	2683329.26524000000
351	205792.40317600000	2682764.11798000000
352	205793.37480900000	2679302.48729000000
353	205794.23656600000	2680864.36776000000
354	205795.25950400000	2678417.48208000000
355	205795.97305200000	2681280.55939000000
356	205797.37557000000	2682650.60059000000
357	205799.09841800000	2678171.51206000000
358	205802.16971500000	2679076.56663000000
359	205806.35727000000	2678492.34858000000
360	205808.17337700000	2682152.57927000000
361	205808.41722600000	2681611.79849000000
362	205808.80659200000	2678553.59917000000
363	205808.91593400000	2683394.72004000000
364	205813.07827500000	2681797.29787000000
365	205815.33522300000	2681195.72785000000
366	205816.09161700000	2682501.76023000000
367	205819.07358000000	2681842.59911000000
368	205821.03901200000	2678187.57018000000
369	205824.20568700000	2681865.63269000000
370	205824.41572600000	2681274.68811000000
371	205824.42969200000	2682800.21915000000
372	205827.00557800000	2680607.77076000000
373	205827.75167000000	2681901.40513000000
374	205828.30435500000	2682879.18973000000
375	205829.47405100000	2683305.76770000000
376	205834.55846800000	2680062.33868000000
377	205835.42990800000	2678057.65331000000
378	205835.60926200000	2679828.65318000000
379	205836.27083600000	2682692.90583000000
380	205836.56184300000	2681997.63315000000
381	205840.67854400000	2680845.64073000000
382	205840.84664200000	2680064.66101000000
383	205840.87967000000	2682825.57915000000
384	205842.37569900000	2682744.17670000000
385	205849.18377900000	2680031.65907000000
386	205849.39498100000	2682706.85910000000
387	205850.26133200000	2682345.37854000000
388	205850.42095100000	2682902.10763000000
389	205850.65177300000	2681192.39492000000
390	205854.52060600000	2677436.77675000000
391	205855.24189600000	2679342.69435000000
392	205859.70335400000	2679195.72453000000
393	205860.51345700000	2681760.97251000000
394	205861.60674300000	2682859.90582000000
395	205864.33909500000	2681271.36441000000
396	205871.40098700000	2682734.54857000000
397	205872.59770200000	2680414.83997000000
398	205875.19088900000	2679073.79375000000
399	205875.47493700000	2680925.16384000000
400	205875.78791900000	2681862.29874000000
401	205876.85756400000	2678548.83356000000
402	205877.36246200000	2682937.54016000000
403	205878.50305400000	2678683.72494000000
404	205879.11079400000	2681353.18761000000
405	205883.90385500000	2681911.25751000000
406	205884.16683300000	2682334.47355000000
407	205890.65247700000	2677362.79689000000
408	205891.02938100000	2678185.79563000000
409	205891.37857700000	2678079.81130000000
410	205899.47804000000	2682930.67360000000
411	205901.02030800000	2679833.30814000000
412	205905.74559600000	2680088.91125000000
413	205907.48243600000	2682605.97205000000
414	205907.76613400000	2682327.97357000000
415	205908.91697200000	2682783.82686000000
416	205909.93270900000	2682952.49178000000
417	205916.08489700000	2683355.94523000000
418	205920.89939400000	2682806.86046000000
419	205925.55962000000	2682036.84404000000
420	205925.78993700000	2677921.87396000000
421	205926.79615600000	2680698.90652000000
422	205927.94067300000	2681049.31543000000
423	205928.97982500000	2681857.87328000000
424	205934.38708700000	2682635.98280000000
425	205936.04308200000	2678191.99586000000
426	205937.82686700000	2681921.10579000000
427	205939.94745100000	2677525.93742000000
428	205940.74739400000	2681086.83779000000
429	205941.49872500000	2677721.97187000000
430	205947.51775500000	2677134.34468000000
431	205954.59750600000	2677077.06318000000
432	205956.21185200000	2682657.24294000000
433	205960.21688000000	2679906.17970000000
434	205960.70803000000	2682883.93676000000
435	205962.20572700000	2676965.86260000000
436	205970.64352600000	2680112.05563000000
437	205971.43351100000	2677699.15615000000
438	205973.12821700000	2681175.12207000000
439	205974.50398100000	2683509.11137000000
440	205974.52641800000	2682915.06463000000
441	205975.87951900000	2678545.06635000000
442	205979.09534400000	2682923.92583000000
443	205979.63234400000	2679837.95286000000
444	205984.47270700000	2681254.19088000000
445	205987.37837300000	2682066.07865000000
446	205988.49028600000	2682590.24328000000
447	205989.03867800000	2677575.22867000000
448	205990.54174100000	2681282.09944000000
449	205995.07952500000	2683329.14343000000
450	205995.39541700000	2679288.32384000000
451	205995.89930800000	2677479.21029000000
452	205997.78013800000	2681333.28323000000
453	206000.03889400000	2681852.23547000000
454	206001.58769800000	2680478.32159000000
455	206005.63093200000	2681025.74363000000
456	206006.75230600000	2677931.29640000000
457	206011.33793100000	2682736.89373000000
458	206012.66023600000	2681962.33091000000
459	206013.37024600000	2678085.35616000000
460	206015.35794500000	2682995.26500000000
461	206016.13258700000	2681526.53569000000
462	206020.98875500000	2682759.37037000000
463	206021.97237500000	2679956.47392000000
464	206022.83062500000	2678542.42969000000
465	206023.60030800000	2681710.38054000000
466	206025.22059300000	2679071.36835000000
467	206026.26810800000	2678497.12753000000
468	206027.95041500000	2679441.37813000000
469	206028.11081400000	2676920.68730000000
470	206029.97095300000	2680671.34786000000
471	206030.34675900000	2682632.45738000000
472	206032.32492200000	2678405.42549000000
473	206033.02024600000	2678185.36170000000
474	206034.67085800000	2678329.26552000000
475	206035.65202800000	2680135.33754000000
476	206037.49207400000	2677767.82573000000
477	206038.27276300000	2676964.76601000000
478	206039.62413900000	2677066.43755000000
479	206039.82145300000	2678255.47300000000
480	206039.93102700000	2678213.38001000000
481	206040.18620400000	2677528.38128000000
482	206040.45880100000	2681846.85883000000
483	206044.41110200000	2677635.86668000000
484	206045.33508800000	2681021.97655000000
485	206049.36889200000	2680960.84681000000
486	206049.64644600000	2682279.23288000000
487	206050.49362900000	2677097.86622000000
488	206051.32255500000	2683308.44356000000
489	206052.58198700000	2683480.56682000000
490	206053.30286000000	2682977.54357000000
491	206061.88422100000	2677600.48741000000
492	206061.89898600000	2679840.74200000000
493	206062.28660200000	2677793.52205000000
494	206064.89619300000	2676964.54687000000
495	206066.60823300000	2682846.64334000000
496	206068.18529300000	2679075.46526000000
497	206068.52521000000	2679267.50737000000
498	206069.72184000000	2677066.54713000000
499	206077.02910900000	2682719.61056000000
500	206077.22189300000	2678888.43761000000
501	206079.67040600000	2681964.54367000000
502	206080.48729700000	2680510.54539000000
503	206080.60081400000	2682108.40081000000
504	206085.03702000000	2681842.61459000000
505	206086.24570800000	2683295.61132000000
506	206086.48082700000	2681752.57110000000
507	206088.36661000000	2679461.69264000000
508	206088.88169300000	2679335.49065000000
509	206089.83560300000	2677910.59416000000
510	206093.00180700000	2683221.63343000000
511	206097.10831200000	2679077.56747000000
512	206099.58988600000	2683568.16952000000
513	206100.41366200000	2680516.63586000000
514	206100.72237100000	2683630.74462000000
515	206101.49144700000	2683242.20475000000
516	206101.78973900000	2679816.38181000000
517	206102.37871800000	2680205.65645000000
518	206103.71857500000	2683167.59097000000
519	206105.19970500000	2679111.57652000000
520	206106.34115200000	2677469.68140000000
521	206107.86640900000	2676963.66008000000
522	206108.70662000000	2677065.66035000000
523	206109.57499400000	2680919.42283000000
524	206111.71780400000	2682824.49643000000
525	206113.49453000000	2677995.64881000000
526	206113.95045600000	2680648.65198000000
527	206114.47480100000	2679172.49544000000
528	206116.60160600000	2680164.68198000000
529	206119.43127300000	2682945.64767000000
530	206119.62058600000	2683515.67119000000
531	206124.12289500000	2683700.90418000000
532	206127.85720600000	2681321.66009000000
533	206129.04835700000	2682732.45802000000
534	206132.66998500000	2683220.63712000000
535	206134.91615400000	2679796.21784000000
536	206135.02673900000	2679816.38182000000
537	206135.42812800000	2679844.72935000000
538	206135.82863900000	2679191.91397000000
539	206140.36078000000	2681481.68292000000
540	206141.25000100000	2682134.76333000000
541	206142.75899700000	2683486.65632000000
542	206144.36020600000	2680528.70622000000
543	206146.07039700000	2679082.78050000000
544	206149.73103500000	2679318.49074000000
545	206149.81401600000	2683767.73691000000
546	206153.78489800000	2681641.71598000000
547	206155.40596300000	2683270.80288000000
548	206155.47469400000	2682928.81298000000
549	206156.13810900000	2677363.97777000000
550	206159.14121300000	2681798.42021000000
551	206159.64121800000	2682796.91645000000
552	206161.05180000000	2680839.35592000000
553	206163.72198700000	2678588.82857000000
554	206167.65258300000	2679089.64826000000
555	206167.66807400000	2677338.55589000000
556	206170.45498700000	2681753.78756000000
557	206175.66742500000	2677065.87950000000
558	206175.76632700000	2683461.84787000000
559	206176.07969400000	2680002.88320000000
560	206178.50171200000	2682033.86575000000
561	206180.33136600000	2682807.44262000000
562	206180.82546300000	2678247.82795000000
563	206182.09711100000	2678838.38930000000
564	206182.15690800000	2679985.82906000000
565	206182.83696500000	2676961.88548000000
566	206185.03628100000	2681453.44565000000
567	206185.66160500000	2678611.86416000000
568	206185.77439000000	2680985.43705000000
569	206186.90700900000	2681696.42628000000
570	206187.27670700000	2680231.91060000000
571	206187.62474800000	2681973.84314000000
572	206191.77805000000	2683114.98309000000
573	206191.90404500000	2681236.16087000000
574	206192.40261400000	2680534.91547000000
575	206192.92582000000	2681892.88919000000
576	206195.02294400000	2681662.86656000000
577	206196.76699700000	2679497.86433000000
578	206196.78228200000	2679847.05172000000
579	206197.07411800000	2679822.47137000000
580	206197.25741100000	2679816.38183000000
581	206197.68310400000	2678288.91436000000
582	206198.93366000000	2679756.90671000000
583	206201.14111600000	2680621.85004000000
584	206203.71748300000	2681331.06912000000
585	206204.01562500000	2679715.93058000000
586	206206.45963200000	2681440.93717000000
587	206210.34751800000	2683265.16191000000
588	206210.81877300000	2682798.02335000000
589	206214.28376600000	2681279.90679000000
590	206215.67614900000	2677215.17594000000
591	206216.29771900000	2677133.22096000000
592	206216.52505900000	2683289.52187000000
593	206220.39364600000	2681771.84788000000
594	206220.58313600000	2678649.96054000000
595	206220.64962600000	2677070.97289000000
596	206221.56624400000	2682896.80854000000
597	206222.90080300000	2679132.99181000000
598	206227.71081700000	2683154.96252000000
599	206231.01985600000	2679109.02482000000
600	206231.51735500000	2679816.38184000000
601	206240.31974500000	2683647.02149000000
602	206240.64776400000	2682839.10816000000
603	206242.10787900000	2680830.60422000000
604	206243.97532500000	2683429.95159000000
605	206245.07448600000	2682178.06194000000
606	206245.92942700000	2680320.06163000000
607	206246.24026200000	2683718.11899000000
608	206246.45562100000	2681416.01953000000
609	206247.75000200000	2676985.03130000000
610	206249.82626500000	2683256.30058000000
611	206251.68043400000	2679285.74120000000
612	206255.67181500000	2679513.03443000000
613	206258.02665500000	2676943.72460000000
614	206259.87794300000	2677870.16455000000
615	206260.07701200000	2679118.27125000000
616	206260.35938100000	2678389.14826000000
617	206262.22994600000	2680252.17463000000
618	206267.58918600000	2682875.21967000000
619	206268.10292600000	2683189.84776000000
620	206269.29217600000	2680533.14200000000
621	206273.31153100000	2678728.28421000000
622	206275.44339500000	2678940.26567000000
623	206280.15029100000	2680597.28135000000
624	206281.03396100000	2680654.31447000000
625	206282.68502100000	2683698.09652000000
626	206284.00914500000	2679418.25392000000
627	206284.37083800000	2681774.30024000000
628	206287.18269100000	2681533.64293000000
629	206289.74161400000	2681344.26571000000
630	206290.03967400000	2682172.32068000000
631	206294.63158800000	2683528.33451000000
632	206295.17336200000	2679954.28166000000
633	206295.90552900000	2679815.51455000000
634	206296.59978100000	2679805.31788000000
635	206299.90836800000	2679129.30861000000
636	206303.69136000000	2680107.44923000000
637	206305.14277500000	2677814.36361000000
638	206308.42233600000	2683223.42949000000
639	206315.22138900000	2683389.99471000000
640	206316.02775700000	2681361.98812000000
641	206318.02900300000	2683775.06541000000
642	206320.62864500000	2680704.04067000000
643	206323.12282400000	2682154.38013000000
644	206325.00726300000	2680030.36304000000
645	206328.04078600000	2681844.40040000000
646	206333.05046100000	2680266.58677000000
647	206336.39336900000	2679253.83233000000
648	206341.39162900000	2680530.50125000000
649	206345.26732800000	2680569.48311000000
650	206346.73751900000	2678573.45857000000
651	206356.82553400000	2681225.77607000000
652	206359.27888500000	2682110.52453000000
653	206362.04266400000	2679707.52794000000
654	206362.38656000000	2681771.52946000000
655	206363.10268600000	2683663.54000000000
656	206367.09728600000	2683026.62271000000
657	206370.81579300000	2681904.54170000000
658	206370.88065600000	2679150.57849000000
659	206370.89328600000	2677603.60659000000
660	206371.30731900000	2681790.46729000000
661	206372.96949200000	2679429.54728000000
662	206374.33974300000	2678400.57085000000
663	206377.30714400000	2678733.59769000000
664	206377.80050000000	2679792.58895000000
665	206381.49634100000	2680131.70053000000
666	206385.41538100000	2677227.81318000000
667	206389.65783300000	2681422.89738000000
668	206390.50027800000	2677995.66730000000
669	206393.52925600000	2677715.68362000000
670	206395.02333500000	2677245.53661000000
671	206396.85821600000	2682238.55260000000
672	206398.19094100000	2679070.61069000000
673	206398.35562100000	2679915.62792000000
674	206403.02981800000	2677145.27759000000
675	206404.13467800000	2681145.91878000000
676	206405.10862500000	2683367.73695000000
677	206405.66882600000	2679815.51458000000
678	206406.83206100000	2679787.71590000000
679	206409.27619800000	2683088.42064000000
680	206412.39441300000	2680530.72039000000
681	206415.73368300000	2678999.20531000000
682	206417.64569100000	2681971.65093000000
683	206421.69258200000	2683771.74576000000
684	206422.79439200000	2683633.41824000000
685	206426.56917100000	2679247.70185000000
686	206433.75510500000	2677666.73223000000
687	206433.87549400000	2678524.72710000000
688	206437.07595600000	2679990.71242000000
689	206439.48452200000	2680150.96723000000
690	206441.49864300000	2679205.05359000000
691	206443.08830000000	2683340.93486000000
692	206449.24083700000	2679364.11882000000
693	206450.55694000000	2678905.81780000000
694	206453.36740600000	2677165.20571000000
695	206453.92446100000	2677106.41468000000
696	206454.24606200000	2679052.77831000000
697	206454.92182200000	2677060.80460000000
698	206458.39915900000	2677452.86428000000
699	206462.30898200000	2683607.95139000000
700	206465.00174700000	2679433.87254000000
701	206465.39037400000	2678069.86642000000
702	206467.85145800000	2682242.75899000000
703	206469.91187500000	2683623.89954000000
704	206472.79310700000	2680078.87383000000
705	206475.73612900000	2681938.86941000000
706	206477.57245000000	2678630.93083000000
707	206481.57271500000	2683653.02398000000
708	206483.35527900000	2682085.82493000000
709	206486.89021000000	2677603.93532000000
710	206490.30691600000	2680528.94589000000
711	206490.37962700000	2680485.97676000000
712	206490.99265500000	2678494.93322000000
713	206494.59723500000	2680988.99535000000
714	206496.00846600000	2680006.99955000000
715	206498.38607900000	2680170.12436000000
716	206499.84748900000	2681418.36236000000
717	206500.24581000000	2679036.95084000000
718	206501.63983700000	2678869.93427000000
719	206504.62345600000	2677390.95517000000
720	206506.50727700000	2681730.56256000000
721	206507.08479500000	2681715.04573000000
722	206507.90469300000	2680966.95785000000
723	206508.44141900000	2680173.00474000000
724	206513.55085700000	2678021.02538000000
725	206514.82298800000	2676764.09204000000
726	206516.80027400000	2676834.53502000000
727	206517.17054500000	2682147.96105000000
728	206520.46700900000	2681505.96375000000
729	206521.71123100000	2679192.99024000000
730	206523.68538300000	2681220.45365000000
731	206524.01301100000	2681415.03353000000
732	206528.76732500000	2681154.67044000000
733	206530.48414900000	2678649.09226000000
734	206532.08950700000	2677553.09977000000
735	206532.93797500000	2679425.12172000000
736	206536.04096400000	2677851.13557000000
